id,system,thread_id,customer,evidence_customer,evidence_reply,relevant,supports_next_step,current_advice,reviewer_id,reviewer_type,rationale
b4_058,agent,t_1000263,Website not working today? -- Trying to download the client... :( <url>,"Hi, Spotify client on Windows 7 still report that there is no connection (error 4) but my connection is working for other apps",@user Hey Laurent! Best thing to try here is a reinstall. Just follow the steps at <url>. Let us know how it goes,,,,,,
b4_058,quality,current:contact,Website not working today? -- Trying to download the client... :( <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_058,balanced,current:contact,Website not working today? -- Trying to download the client... :( <url>,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_059,quality,t_2504234,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,how come you don’t have any albums from the rock band Tool available.,"@user We’d love to have all of their stuff available, but we have some info about content here: <url>",,,,,,
b4_059,quality,t_5017,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,The buttons on my headphones don’t pause my music anymore. Is this a Spotify or an iOS 11 issue?,@user Hey Collin! Can you let us know the device and Spotify version you're rocking? We'll see what we can suggest,,,,,,
b4_059,quality,t_1311652,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,Okay for some reason Spotify won't let me listen to the album. Really #meaningoflife <url>,"@user Hey! Help's here. What device, operating system, and Spotify version are you rocking? We'll see what we can suggest",,,,,,
b4_059,quality,t_1814357,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,Am I the only one that can’t listen to the Imagine Dragons album on Spotify?,"@user Hey, help's here! Do you see any specific error messages when this happens? Also, what devices does this issue occur on? Keep us posted",,,,,,
b4_059,quality,t_2511889,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,"what the fuck i was just listening to the exordium live album and all of a sudden miley cyrus’ wrecking ball came on, i just-","@user Hey there! Can you let us know the device, operating system, and Spotify version you're on? Are you rocking Free or Premium?",,,,,,
b4_059,quality,t_2198217,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,PLEASE STOP I just want to listen to some Queen <url>,@user Hey! What's happening exactly? Let us know and we'll see how we can help,,,,,,
b4_059,quality,current:contact,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,Need official human support,Spotify's contact page offers messaging with customer support. The assistant cannot contact staff or access accounts.,,,,,,
b4_059,quality,current:playback,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,Technical trouble playing Spotify,"For playback or app technical problems, restart or update the app. Reinstalling requires downloading offline music and podcasts again. These steps do not answer playlist editing, catalog, billing or feature questions.",,,,,,
b4_059,quality,policy:clarification,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,Missing diagnostic context,"Cadence's reviewed response policy permits a specific, relevant question about the affected feature, device, app version or exact error. Never repeat information already supplied or ask for private account details. A question is not a resolution.",,,,,,
b4_059,balanced,t_2504234,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,how come you don’t have any albums from the rock band Tool available.,"@user We’d love to have all of their stuff available, but we have some info about content here: <url>",,,,,,
b4_059,balanced,t_5017,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,The buttons on my headphones don’t pause my music anymore. Is this a Spotify or an iOS 11 issue?,@user Hey Collin! Can you let us know the device and Spotify version you're rocking? We'll see what we can suggest,,,,,,
b4_059,balanced,t_1311652,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,Okay for some reason Spotify won't let me listen to the album. Really #meaningoflife <url>,"@user Hey! Help's here. What device, operating system, and Spotify version are you rocking? We'll see what we can suggest",,,,,,
b4_059,balanced,t_1814357,I can' t listen any track/album of rock band Queen. This happens in all my iOS devices (last Spotify versions). Some issues?,Am I the only one that can’t listen to the Imagine Dragons album on Spotify?,"@user Hey, help's here! Do you see any specific error messages when this happens? Also, what devices does this issue occur on? Keep us posted",,,,,,
